학교종류명,설립구분,학교명,남녀공학구분명,고등학교구분명,도로명주소,도로명상세주소
고등학교,사립,서울동산고등학교,남여공학,특성화고,서울특별시 노원구 공릉로 257,(공릉동)
고등학교,사립,서울동산고등학교,남여공학,특성화고,서울특별시 노원구 공릉로 257,(공릉동)
고등학교,사립,서울동산고등학교,남여공학,특성화고,서울특별시 노원구 공릉로 257,(공릉동)
고등학교,사립,서울동산고등학교,남여공학,특성화고,서울특별시 노원구 공릉로 257,(공릉동)
고등학교,사립,서울동산고등학교,남여공학,특성화고,서울특별시 노원구 공릉로 257,(공릉동)
고등학교,사립,서울동산고등학교,남여공학,특성화고,서울특별시 노원구 공릉로 257,(공릉동)
고등학교,사립,서울동산고등학교,남여공학,특성화고,서울특별시 노원구 공릉로 257,(공릉동)
고등학교,사립,서울동산고등학교,남여공학,특성화고,서울특별시 노원구 공릉로 257,(공릉동)
고등학교,사립,서울동산고등학교,남여공학,특성화고,서울특별시 노원구 공릉로 257,(공릉동)
고등학교,사립,서울동산고등학교,남여공학,특성화고,서울특별시 노원구 공릉로 257,(공릉동)
고등학교,사립,서울동산고등학교,남여공학,특성화고,서울특별시 노원구 공릉로 257,(공릉동)
고등학교,사립,서울동산고등학교,남여공학,특성화고,서울특별시 노원구 공릉로 257,(공릉동)
고등학교,사립,서울동산고등학교,남여공학,특성화고,서울특별시 노원구 공릉로 257,(공릉동)
고등학교,사립,서울동산고등학교,남여공학,특성화고,서울특별시 노원구 공릉로 257,(공릉동)
고등학교,사립,서울동산고등학교,남여공학,특성화고,서울특별시 노원구 공릉로 257,(공릉동)
고등학교,사립,서울동산고등학교,남여공학,특성화고,서울특별시 노원구 공릉로 257,(공릉동)
고등학교,사립,서울동산고등학교,남여공학,특성화고,서울특별시 노원구 공릉로 257,(공릉동)
고등학교,사립,인덕과학기술고등학교,남여공학,특성화고,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교)
고등학교,사립,인덕과학기술고등학교,남여공학,특성화고,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교)
고등학교,사립,인덕과학기술고등학교,남여공학,특성화고,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교)
고등학교,사립,인덕과학기술고등학교,남여공학,특성화고,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교)
고등학교,사립,인덕과학기술고등학교,남여공학,특성화고,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교)
고등학교,사립,인덕과학기술고등학교,남여공학,특성화고,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교)
고등학교,사립,인덕과학기술고등학교,남여공학,특성화고,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교)
고등학교,사립,인덕과학기술고등학교,남여공학,특성화고,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교)
고등학교,사립,인덕과학기술고등학교,남여공학,특성화고,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교)
고등학교,사립,인덕과학기술고등학교,남여공학,특성화고,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교)
고등학교,사립,인덕과학기술고등학교,남여공학,특성화고,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교)
고등학교,사립,인덕과학기술고등학교,남여공학,특성화고,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교)
고등학교,사립,인덕과학기술고등학교,남여공학,특성화고,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교)
고등학교,사립,인덕과학기술고등학교,남여공학,특성화고,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교)
고등학교,사립,인덕과학기술고등학교,남여공학,특성화고,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교)
고등학교,사립,인덕과학기술고등학교,남여공학,특성화고,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교)
고등학교,사립,인덕과학기술고등학교,남여공학,특성화고,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교)
고등학교,사립,인덕과학기술고등학교,남여공학,특성화고,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교)
고등학교,사립,인덕과학기술고등학교,남여공학,특성화고,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교)
고등학교,사립,서울신정고등학교,여,특성화고,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교)
고등학교,사립,서울신정고등학교,여,특성화고,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교)
고등학교,사립,서울신정고등학교,여,특성화고,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교)
고등학교,사립,서울신정고등학교,여,특성화고,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교)
고등학교,사립,서울신정고등학교,여,특성화고,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교)
고등학교,사립,서울신정고등학교,여,특성화고,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교)
고등학교,사립,서울신정고등학교,여,특성화고,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교)
고등학교,사립,서울신정고등학교,여,특성화고,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교)
고등학교,사립,서울신정고등학교,여,특성화고,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교)
고등학교,사립,서울신정고등학교,여,특성화고,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교)
고등학교,사립,서울신정고등학교,여,특성화고,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교)
고등학교,사립,서울신정고등학교,여,특성화고,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교)
고등학교,사립,서울신정고등학교,여,특성화고,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교)
고등학교,사립,서울신정고등학교,여,특성화고,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교)
고등학교,사립,서울신정고등학교,여,특성화고,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교)
고등학교,사립,서울신정고등학교,여,특성화고,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교)
고등학교,사립,서울신정고등학교,여,특성화고,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교)
고등학교,사립,서울신정고등학교,여,특성화고,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교)
고등학교,사립,서울신정고등학교,여,특성화고,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교)
고등학교,사립,서울신정고등학교,여,특성화고,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교)
고등학교,사립,서울신정고등학교,여,특성화고,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교)
고등학교,사립,서울신정고등학교,여,특성화고,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교)
고등학교,사립,서울신정고등학교,여,특성화고,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교)
고등학교,사립,서울신정고등학교,여,특성화고,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교)
고등학교,사립,서울신정고등학교,여,특성화고,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교)
고등학교,사립,서일문화예술고등학교,남여공학,특성화고,서울특별시 종로구 지봉로17길 49,(창신동)
고등학교,사립,서일문화예술고등학교,남여공학,특성화고,서울특별시 종로구 지봉로17길 49,(창신동)
고등학교,사립,서일문화예술고등학교,남여공학,특성화고,서울특별시 종로구 지봉로17길 49,(창신동)
고등학교,사립,서일문화예술고등학교,남여공학,특성화고,서울특별시 종로구 지봉로17길 49,(창신동)
고등학교,사립,서일문화예술고등학교,남여공학,특성화고,서울특별시 종로구 지봉로17길 49,(창신동)
고등학교,사립,서일문화예술고등학교,남여공학,특성화고,서울특별시 종로구 지봉로17길 49,(창신동)
고등학교,사립,서일문화예술고등학교,남여공학,특성화고,서울특별시 종로구 지봉로17길 49,(창신동)
고등학교,사립,서일문화예술고등학교,남여공학,특성화고,서울특별시 종로구 지봉로17길 49,(창신동)
고등학교,사립,서일문화예술고등학교,남여공학,특성화고,서울특별시 종로구 지봉로17길 49,(창신동)
